num,Thickness (mm),xCell,yCell,zCell,Angle (°),Height (mm),Radius (mm),RD,SA (cm^2),SA/VR (1/cm),Porosity,Elastic Modulus (GPa),Yield Strain (-),Yield Stress (MPa),Ultimate Strain (-),Ultimate Stress (MPa),Energy Absorption (MJ/m^3),Plateau Stress (MPa)
471,0.4,3,3,4,30,15,5,28.10568737,28.44771381,85.72990234,71.89431263,7.085071457,0.023631891,153.2634916,0.158787012,212.8708972,86.82628318,161.5410428
472,0.2,4,3,4,30,15,5,12.79159963,25.95742756,171.7024434,87.20840037,2.666249807,0.023466242,57.23436408,0.109606767,74.78631803,32.08913854,62.80725631
473,0.3,4,3,4,30,15,5,19.20138558,26.30592705,114.091645,80.79861442,4.318625333,0.023374474,92.30834416,0.159961255,125.4739955,53.67782329,102.0338518
474,0.4,4,3,4,30,15,5,25.6220722,25.94287023,85.92245086,74.3779278,6.083043035,0.02335386,129.8964495,0.18010753,181.1112141,75.5734051,141.6037682
475,0.2,3,4,4,30,15,5,12.74337038,25.91990026,173.9203692,87.25662962,2.562422948,0.024058475,56.5231421,0.098270973,72.97019805,31.7339792,64.6202917
476,0.3,3,4,4,30,15,5,19.14311092,25.89075749,115.5672826,80.85688908,4.229569764,0.02387748,92.53232764,0.109592414,121.3793737,53.27541642,105.6443527
477,0.4,3,4,4,30,15,5,25.58831328,26.23133922,86.7122769,74.41168672,6.060801033,0.023737163,131.7446169,0.120926197,175.1953139,74.66820976,141.9039469
478,0.2,4,4,4,30,15,5,11.58357834,23.25489511,169.8177193,88.41642166,2.102454602,0.024237044,46.75237555,0.109621453,61.49864574,27.51549555,55.78928237
479,0.3,4,4,4,30,15,5,17.45980997,23.4988817,112.9259342,82.54019003,3.421548943,0.024156304,75.80887691,0.125997599,101.4734838,44.4957189,86.33257219
480,0.4,4,4,4,30,15,5,23.27442243,23.51000277,85.01402315,76.72557757,4.850218239,0.023893191,106.1867522,0.183978208,148.4142492,63.26030692,119.3530514
481,0.2,3,3,3,60,15,5,15.49935478,30.78377434,168.4781718,84.50064522,3.029911648,0.025091752,69.96596848,0.186713568,98.72569872,43.62566206,86.89550492
482,0.3,3,3,3,60,15,5,23.22109235,30.92313897,112.194866,76.77890765,4.932194953,0.024768076,112.2965902,0.196720298,162.8109661,70.94745048,139.0679045
483,0.4,3,3,3,60,15,5,30.97835589,30.58690324,83.79049205,69.02164411,6.957038255,0.024611276,157.3075097,0.199262063,230.1799249,98.51400775,191.4646973
484,0.2,4,3,3,60,15,5,14.06312351,28.6514794,171.5125951,85.93687649,2.732776495,0.023701919,59.30649399,0.159900633,81.50085019,36.30278964,72.56360943
485,0.3,4,3,3,60,15,5,21.13804369,28.27270685,113.8515404,78.86195631,4.396789287,0.023564845,94.81607901,0.181302436,134.8456647,58.4513661,115.9309808
486,0.4,4,3,3,60,15,5,28.16862031,28.35035711,85.34008877,71.83137969,6.184526344,0.023411908,132.4225122,0.185054827,192.4128465,81.22812463,159.8146475
487,0.2,3,4,3,60,15,5,14.01292479,28.47801917,172.3071512,85.98707521,3.05549522,0.023813744,66.65179027,0.110903772,86.91058248,38.75266465,77.11821576
488,0.3,3,4,3,60,15,5,21.05010941,28.62309172,114.6825504,78.94989059,4.995025373,0.023691024,108.3472146,0.152477233,146.6375796,61.8040419,118.4851139
489,0.4,3,4,3,60,15,5,28.10022127,28.21714005,85.81594613,71.89977873,7.097507062,0.023672705,153.8221748,0.151224407,212.3381469,85.94093765,156.6949616
490,0.2,4,4,3,60,15,5,12.79219015,26.09941089,172.3688151,87.20780985,2.655659356,0.023498066,57.09154119,0.109608038,74.64227346,32.18696648,62.83944432
491,0.3,4,4,3,60,15,5,19.18785101,26.19976136,115.0672731,80.81214899,4.302188203,0.023415102,92.13179839,0.172611841,124.8824323,53.66228094,102.0782155
492,0.4,4,4,3,60,15,5,25.60240715,26.28244802,86.07074496,74.39759285,6.06019704,0.023393696,129.6500123,0.172618246,180.235033,75.88575891,142.2573507
493,0.2,3,3,4,60,15,5,14.04102845,28.41582375,171.8685929,85.95897155,2.642681991,0.023578551,57.02524754,0.137185176,77.47073521,35.22283881,71.11139283
494,0.3,3,3,4,60,15,5,21.01565997,28.58771974,114.7463039,78.98434003,4.342614707,0.02340274,92.94385381,0.157361984,128.0831319,58.1336304,116.9864721
495,0.4,3,3,4,60,15,5,28.12753666,28.45027857,85.84160823,71.87246334,6.157857279,0.023187018,130.4666303,0.157320054,183.8510904,82.49963062,164.0985951
496,0.2,4,3,4,60,15,5,12.74924725,25.82866328,172.841994,87.25075275,2.002959503,0.02463517,45.3373298,0.118505112,61.75069394,27.94935616,57.99585881
497,0.3,4,3,4,60,15,5,19.13243276,26.05097603,114.716266,80.86756724,3.244384964,0.024620379,73.38921869,0.133620453,101.817983,45.43719243,91.15352212
498,0.4,4,3,4,60,15,5,25.51993413,25.96068589,86.36851016,74.48006587,4.579093762,0.024473156,102.9066872,0.155054458,146.3697451,63.40286889,127.458028
499,0.2,3,4,4,60,15,5,12.78122291,25.9249394,172.7722611,87.21877709,2.558077986,0.024087802,56.50232124,0.102065253,72.83041703,31.57043744,63.86423861
500,0.3,3,4,4,60,15,5,19.1808521,25.82384183,115.0182057,80.8191479,4.225510416,0.023967065,92.82206196,0.114676666,121.403788,52.57109675,105.0156697
501,0.4,3,4,4,60,15,5,25.60536818,26.01288206,86.44349141,74.39463182,6.050301536,0.023758818,131.6474118,0.136083253,175.0006924,74.23839098,141.6461261
502,0.2,4,4,4,60,15,5,11.61753846,23.43299446,170.698708,88.38246154,2.10811095,0.024192969,46.78523993,0.100799433,61.56550786,27.54717528,56.01916163
503,0.3,4,4,4,60,15,5,17.4247453,23.3918794,114.0785949,82.5752547,3.437297739,0.024118553,76.0280532,0.132302578,102.1787991,45.3013317,86.95354883
504,0.4,4,4,4,60,15,5,23.24266691,23.71336225,85.68655747,76.75733309,4.863225459,0.023959596,106.7944661,0.14867204,147.1931059,62.40574917,120.6643804
505,0.2,3,3,3,0,20,5,15.44099112,40.85512196,168.0481547,84.55900888,3.657914144,0.022475201,74.89652749,0.097926867,96.6194733,43.67987227,88.2397056
506,0.3,3,3,3,0,20,5,23.19895854,41.12529282,111.9192925,76.80104146,5.630916396,0.022431854,115.0500611,0.13056531,153.4402975,69.49798557,144.0952153
507,0.4,3,3,3,0,20,5,30.97349172,41.09084656,83.61927231,69.02650828,7.747480898,0.02235406,157.6926879,0.169491768,216.1627387,96.84493124,201.050252
508,0.2,4,3,3,0,20,5,14.03630385,37.87344905,172.2545311,85.96369615,2.676158451,0.023705195,58.08654109,0.181094074,77.55000253,34.42062917,69.13342695
509,0.3,4,3,3,0,20,5,21.05917174,37.86511335,114.7224177,78.94082826,4.175344591,0.023463445,89.61727874,0.116960382,120.5834337,54.69490052,109.3666888
510,0.4,4,3,3,0,20,5,28.12358646,37.65177208,85.45480779,71.87641354,5.750213891,0.023357865,122.8122943,0.114403963,169.0381343,76.33312267,153.4205185
511,0.2,3,4,3,0,20,5,14.05943245,37.9270103,172.0432966,85.94056755,2.685528986,0.023633583,58.09761401,0.090526128,76.57082552,35.09683664,71.95670375
512,0.3,3,4,3,0,20,5,21.10868331,38.25471212,114.3350302,78.89131669,4.178343354,0.023536703,89.98773971,0.127000844,121.9243614,55.35813957,112.2598792
513,0.4,3,4,3,0,20,5,28.13318255,37.75076357,85.5664025,71.86681745,5.756613892,0.023357216,122.9452456,0.157201982,171.6000222,77.59268471,159.41821
514,0.2,4,4,3,0,20,5,12.73445599,34.35234283,171.8571627,87.26554401,2.089331051,0.02237135,42.56249409,0.144371891,58.68742671,26.225349,53.58747224
515,0.3,4,4,3,0,20,5,19.0617174,34.49083843,114.5661219,80.9382826,3.245697862,0.022557815,66.72445707,0.198319745,92.68483353,41.77977874,84.27036967
516,0.4,4,4,3,0,20,5,25.45521212,34.68079718,86.00158397,74.54478788,4.509570202,0.022475449,92.33547649,0.1657125,130.0625626,58.27846467,116.6740608
517,0.2,3,3,4,0,20,5,14.06792393,38.01951631,171.5424736,85.93207607,3.987473837,0.02315542,84.35668445,0.138371968,106.1974972,43.09879878,87.61244338
518,0.3,3,3,4,0,20,5,21.1167215,38.06467789,113.8698465,78.8832785,6.167185409,0.023154307,130.4625331,0.095603251,166.0720766,67.38816386,128.3676828
519,0.4,3,3,4,0,20,5,28.19291039,37.61479273,84.81836246,71.80708961,8.379030255,0.023206498,177.6898842,0.114479518,228.2653715,93.14181942,177.4136612
520,0.2,4,3,4,0,20,5,12.77882385,34.55636188,172.0153043,87.22117615,3.137558773,0.023764029,68.28591923,0.079253137,87.89879538,37.373879,75.08609391
521,0.3,4,3,4,0,20,5,19.26374281,34.5623249,114.0662324,80.73625719,4.90568515,0.023516461,105.5529828,0.103150082,136.2313006,58.56012447,120.343064
522,0.4,4,3,4,0,20,5,25.61991074,34.62750596,85.53592057,74.38008926,6.754508683,0.023403253,144.568456,0.119508231,189.1770634,82.03452348,160.0140799
523,0.2,3,4,4,0,20,5,12.84649401,34.78747336,170.1671412,87.15350599,3.146368012,0.023656796,68.14024882,0.075468165,87.93754152,36.78301345,74.44120727
524,0.3,3,4,4,0,20,5,19.25454153,34.60355584,113.8168605,80.74545847,4.897859035,0.023487492,105.2427088,0.122007132,136.910503,59.08221464,119.4827244
525,0.4,3,4,4,0,20,5,25.65628895,34.9241425,85.64126845,74.34371105,6.703852876,0.023546685,144.4458082,0.115737069,188.3972783,75.36975353,151.1047926
526,0.2,4,4,4,0,20,5,11.6269413,30.7033114,168.3922186,88.3730587,2.446041889,0.023443009,52.45049922,0.079197484,66.62968296,29.92654753,61.29509305
527,0.3,4,4,4,0,20,5,17.42321948,30.8591781,112.6934423,82.57678052,3.834923261,0.023137988,81.06256129,0.100565934,104.7121232,47.07144977,94.0883152
528,0.4,4,4,4,0,20,5,23.24346737,31.02813727,84.59710979,76.75653263,5.252688193,0.023078226,110.7173507,0.116897297,143.7883927,61.35378851,119.2581672
529,0.2,3,3,3,30,20,5,15.31178166,40.41753121,168.9462539,84.68821834,3.181122558,0.023496779,68.38388986,0.144612312,95.1314736,42.88810958,85.6330732
530,0.3,3,3,3,30,20,5,23.01997859,40.70878591,111.7957424,76.98002141,5.171170153,0.023269278,109.9870561,0.144583845,155.24307,67.03411613,136.0359707
531,0.4,3,3,3,30,20,5,30.67813664,40.63587503,83.67154918,69.32186336,7.294846637,0.023079614,153.7725547,0.163472748,219.8203397,93.87709763,185.480118
532,0.2,4,3,3,30,20,5,13.97442605,37.58560256,170.5085388,86.02557395,2.738633971,0.023187523,58.02486943,0.130631685,78.54823928,35.12089648,69.13335337
533,0.3,4,3,3,30,20,5,20.89296951,37.46397771,114.1734192,79.10703049,4.428613072,0.02297367,92.88426974,0.15445528,128.1903354,55.47460543,110.1611455
534,0.4,4,3,3,30,20,5,27.88796362,37.44132052,85.4110706,72.11203638,6.212692393,0.022857087,129.578667,0.148205805,180.3570869,73.31931475,146.887606
535,0.2,3,4,3,30,20,5,13.86233496,37.74776411,172.4575635,86.13766504,2.616670843,0.02332482,55.80003517,0.123175097,76.30015998,34.15705961,70.15524094
536,0.3,3,4,3,30,20,5,20.78206404,37.63530372,115.2961893,79.21793596,4.301798413,0.023050339,90.55431633,0.147033858,125.5788909,54.56872805,110.3273072
537,0.4,3,4,3,30,20,5,27.78659213,37.52834032,86.09961528,72.21340787,6.128670228,0.022929678,128.2710932,0.160915399,178.3117856,76.87806192,153.807375
538,0.2,4,4,3,30,20,5,12.61322204,34.00003481,172.2623746,87.38677796,2.071677809,0.023675122,44.90386907,0.105676174,59.95362948,26.509044,54.46442277
539,0.3,4,4,3,30,20,5,18.94913494,34.1445401,114.68346,81.05086506,3.365647636,0.023628409,72.79360476,0.116982841,97.87758646,41.78338123,85.94928788
540,0.4,4,4,3,30,20,5,25.25487004,34.53091799,85.88991942,74.74512996,4.752925014,0.023440479,101.9049911,0.135846233,139.0902257,22.25168084,nan
541,0.2,3,3,4,30,20,5,13.91355443,37.38501687,172.038578,86.08644557,2.975929506,0.023470231,63.89389439,0.100594318,83.78894681,37.21760702,75.7161324
542,0.3,3,3,4,30,20,5,20.89742507,37.62821767,114.0055921,79.10257493,4.913385798,0.02308693,103.6082242,0.113168168,140.1860686,60.45372979,120.8011811
543,0.4,3,3,4,30,20,5,27.86763446,37.51077257,85.4031512,72.13236554,6.977648767,0.022865472,145.5919336,0.108143651,201.0106135,77.34227544,156.7073518
544,0.2,4,3,4,30,20,5,12.67780954,34.36494385,171.8566398,87.32219046,2.443947777,0.024013306,53.7993701,0.108216119,73.25026733,30.71803808,59.36175087
545,0.3,4,3,4,30,20,5,18.99081389,34.3580548,114.8372888,81.00918611,3.985625495,0.023718341,86.56117383,0.13341167,121.5638397,50.08351986,94.00339822
546,0.4,4,3,4,30,20,5,25.33274177,34.62743366,85.63433501,74.66725823,5.673306584,0.023457394,121.7343753,0.150996923,175.2316704,71.58203887,134.7360128
547,0.2,3,4,4,30,20,5,12.64327307,34.36525833,171.932148,87.35672693,2.668568009,0.022962422,55.93964763,0.101803601,71.68885629,30.92784489,61.61617037
548,0.3,3,4,4,30,20,5,18.95080946,34.11351869,114.4496305,81.04919054,4.435806129,0.022671936,91.69669835,0.11687119,119.1831167,50.28114027,100.1437017
549,0.4,3,4,4,30,20,5,25.29191143,34.3358639,86.04593838,74.70808857,6.352508664,0.022605751,130.8982088,0.12192055,171.3829355,70.90866138,136.7352359
550,0.2,4,4,4,30,20,5,11.49616147,30.42097496,169.4139367,88.50383853,2.124129046,0.023831796,46.37355116,0.084302169,59.21873445,26.5194255,53.42309226
551,0.3,4,4,4,30,20,5,17.23683533,30.75362331,113.167214,82.76316467,3.490329037,0.023468561,74.93234245,0.104442191,98.16265466,40.94996722,82.46159241
552,0.4,4,4,4,30,20,5,22.98436,31.08297871,85.09768071,77.01564,4.923306587,0.023088583,103.8255598,0.118275619,139.8730146,58.9516095,117.6453065
553,0.2,3,3,3,60,20,5,15.37213572,40.19237378,167.9516812,84.62786428,3.192712752,0.023469852,68.54706887,0.134545946,94.8295144,41.46721244,82.79875397
554,0.3,3,3,3,60,20,5,23.0142715,40.4677119,111.8893914,76.9857285,5.171484812,0.023295234,110.1279804,0.157181907,154.8912886,67.45544257,134.5569321
555,0.4,3,3,3,60,20,5,30.67958401,40.44032958,83.78958136,69.32041599,7.289026151,0.023115205,153.9092835,0.16220243,220.2654305,94.34696187,185.2617594
556,0.2,4,3,3,60,20,5,13.93149632,37.59447282,171.4488516,86.06850368,2.733032572,0.023319272,58.26626605,0.131863761,78.54473713,34.14094312,68.90003745
557,0.3,4,3,3,60,20,5,20.92493333,37.42005938,113.640664,79.07506667,4.418214133,0.022999809,92.78165164,0.163257086,127.9269995,55.41223742,108.2865451
558,0.4,4,3,3,60,20,5,27.8739227,36.88896326,85.27205687,72.1260773,6.201095292,0.022858608,129.3462151,0.151998889,181.6486603,73.03534828,147.8438567
559,0.2,3,4,3,60,20,5,13.94276908,37.45730172,170.7984339,86.05723092,2.986911165,0.023288742,63.58757997,0.09681772,83.8229334,37.26673702,76.04976633
560,0.3,3,4,3,60,20,5,20.92610298,37.78920802,113.9006756,79.07389702,4.917403052,0.023011293,103.3209941,0.103109002,140.094166,60.26116038,119.3116561
561,0.4,3,4,3,60,20,5,27.8729105,37.57155609,85.38276655,72.1270895,6.992517698,0.0228541,145.8226626,0.118196404,201.8380813,80.65567458,157.2979406
562,0.2,4,4,3,60,20,5,12.67685267,34.31599223,171.1553111,87.32314733,2.441354544,0.024025045,53.77094442,0.134641218,74.19611956,31.69788122,61.70692357
563,0.3,4,4,3,60,20,5,18.97136524,33.91308367,114.4866409,81.02863476,3.988458521,0.023739441,86.70685886,0.168603039,123.5496923,52.06621166,100.5006731
564,0.4,4,4,3,60,20,5,25.35015566,34.739474,85.74225177,74.64984434,5.659917624,0.023425845,121.2685164,0.158548009,177.88512,71.31287744,136.8048465
565,0.2,3,3,4,60,20,5,13.8596486,37.51451406,173.1457583,86.1403514,2.609714574,0.023299577,55.58581591,0.123173904,75.86800956,33.18248492,69.36149395
566,0.3,3,3,4,60,20,5,20.83696776,37.57348024,114.8666845,79.16303224,4.286229769,0.023107909,90.47334657,0.138258314,124.4118405,54.65543774,112.2175644
567,0.4,3,3,4,60,20,5,27.7896842,37.62425877,85.60730785,72.2103158,6.087470918,0.022925538,127.3836045,0.145804238,177.4798895,77.16648448,154.1134951
568,0.2,4,3,4,60,20,5,12.62138709,34.08514177,172.5803916,87.37861291,2.065525093,0.023744946,44.91473169,0.10315485,59.31144231,25.10560931,50.89692707
569,0.3,4,3,4,60,20,5,18.9181537,33.90628409,114.7155096,81.0818463,3.364103934,0.02365121,72.83692063,0.121999478,97.81368182,41.71544832,85.43986799
570,0.4,4,3,4,60,20,5,25.27774631,34.27311811,86.14537441,74.72225369,4.754228853,0.023478404,102.1132474,0.13082006,139.1670497,57.48798952,117.6168858
571,0.2,3,4,4,60,20,5,12.61714473,33.80163008,172.1967779,87.38285527,2.668297347,0.022903916,55.77786332,0.115629625,71.80958992,31.00211435,62.36885468
572,0.3,3,4,4,60,20,5,18.939099,34.64621501,114.5836027,81.060901,4.417724928,0.022761891,91.72032431,0.120671153,119.6071635,50.4665899,98.69186558
573,0.4,3,4,4,60,20,5,25.28668584,34.64249445,85.81258616,74.71331416,6.336019046,0.022589261,130.4539479,0.119417048,171.8225283,71.91879518,139.3056923
574,0.2,4,4,4,60,20,5,11.48372597,30.67597143,170.0865449,88.51627403,2.125357405,0.023273771,45.21436672,0.085561234,59.30354278,26.28419051,52.66074693
575,0.3,4,4,4,60,20,5,17.24440136,30.93168038,113.8202247,82.75559864,3.475897564,0.02325393,73.8764831,0.115745318,97.91663908,42.64905538,87.16269182
576,0.4,4,4,4,60,20,5,22.98851102,30.86154048,85.61590599,77.01148898,4.916592919,0.023312936,104.78703,0.123307633,140.1217733,60.55574918,121.67253
577,0.2,3,3,3,0,8,7.5,15.30335023,36.69632014,169.2043776,84.69664977,3.158080718,0.024837167,72.12161677,0.120233439,99.87911463,47.16424901,97.76238363
578,0.3,3,3,3,0,8,7.5,23.00060752,36.84005275,112.5514374,76.99939248,5.003646439,0.024593549,113.0501299,0.144278556,158.3072725,74.2886563,149.8609891
579,0.4,3,3,3,0,8,7.5,30.73827409,36.78859375,84.21215745,69.26172591,6.965252618,0.024543613,157.0219598,0.174641401,221.3197212,102.9260556,204.652132
580,0.2,4,3,3,0,8,7.5,13.86891309,33.84713138,171.7429525,86.13108691,2.432418601,0.024852792,55.58755521,0.125271201,77.77694587,36.42067567,75.09306861
581,0.3,4,3,3,0,8,7.5,20.8847543,33.76667568,114.3620636,79.1152457,3.861445735,0.02456407,87.12993128,0.142993093,123.7795467,58.04902004,115.6167949
582,0.4,4,3,3,0,8,7.5,27.92464643,33.69540272,85.6941591,72.07535357,5.390659695,0.024461887,121.0843916,0.170899481,173.953139,80.91825298,159.8023407
583,0.2,3,4,3,0,8,7.5,13.88622674,33.43992151,171.6553476,86.11377326,2.442379083,0.024825221,55.74784199,0.124025628,77.95442361,36.31325485,75.45610568
584,0.3,3,4,3,0,8,7.5,20.88706686,34.3222933,114.4055422,79.11293314,3.877487658,0.024550285,87.4384512,0.153137013,124.0374561,57.99842955,116.2102612
585,0.4,3,4,3,0,8,7.5,27.88937976,33.80274895,85.44946596,72.11062024,5.411972903,0.024450814,121.5031985,0.170856297,174.1754242,80.95444382,160.0154872
586,0.2,4,4,3,0,8,7.5,12.59853808,30.8470673,172.5072856,87.40146192,2.02634607,0.022680923,41.90670792,0.14872165,58.4164565,27.58506755,56.98047374
587,0.3,4,4,3,0,8,7.5,18.92220234,31.24420775,116.0817467,81.07779766,3.19743931,0.022499338,65.54538909,0.178949505,92.91802456,43.79087931,87.5485263
588,0.4,4,4,3,0,8,7.5,25.22570391,31.16184918,87.37303469,74.77429609,4.44741667,0.02243104,90.86534854,0.19162026,130.8904028,61.19132629,121.8503416
589,0.2,3,3,4,0,8,7.5,14.0697441,34.1470008,169.3336959,85.9302559,2.753177386,0.034482436,89.42990724,0.101749979,107.9117714,48.73193365,101.4639262
590,0.3,3,3,4,0,8,7.5,21.07968722,34.28570997,112.6600747,78.92031278,4.387967214,0.033842843,139.7253514,0.134815007,171.5111973,74.38565159,149.2917574
591,0.4,3,3,4,0,8,7.5,28.20764974,34.0424297,84.17828163,71.79235026,6.068197162,0.033652533,192.0738091,0.148808509,239.3518638,102.137792,204.8815426
592,0.2,4,3,4,0,8,7.5,12.6941862,30.89808076,172.799251,87.3058138,2.109860584,0.035414847,70.50066959,0.105569117,85.64946614,39.05049154,83.040947
593,0.3,4,3,4,0,8,7.5,19.1030288,31.14790233,114.7030098,80.8969712,3.428350111,0.034170062,110.2902346,0.120827988,136.8028521,61.71091192,124.701336
594,0.4,4,3,4,0,8,7.5,25.489958,31.2144233,85.94203313,74.510042,4.816863122,0.033426554,151.3774081,0.150080517,191.4629903,85.85795504,172.5857832
595,0.2,3,4,4,0,8,7.5,12.78273507,30.97542485,171.4432908,87.21726493,2.115636139,0.035298774,70.44809,0.105563432,85.64566574,38.71555425,82.62262677
596,0.3,3,4,4,0,8,7.5,19.13235275,31.1042081,114.0579448,80.86764725,3.429565591,0.034157025,110.2846261,0.12464267,136.5248098,62.02610725,125.482784
597,0.4,3,4,4,0,8,7.5,25.53868352,30.91673331,85.16361431,74.46131648,4.814976734,0.033527996,151.8065652,0.153886467,190.5837815,85.42294383,171.074403
598,0.2,4,4,4,0,8,7.5,11.56440215,27.73220689,168.4392461,88.43559785,1.975922337,0.026876807,49.15463878,0.111578897,65.35145112,29.95870474,63.6275254
599,0.3,4,4,4,0,8,7.5,17.37821665,27.95049083,112.5331252,82.62178335,3.175344673,0.026367906,77.37649926,0.138223082,104.3465219,47.23107431,96.9157699
600,0.4,4,4,4,0,8,7.5,23.14369577,28.00676401,84.40933244,76.85630423,4.42691265,0.026280681,107.4884539,0.152155429,145.3875246,65.76679898,131.5651704
601,0.2,3,3,3,30,8,7.5,15.42916477,36.91909808,168.2656334,84.57083523,2.847845466,0.026166278,68.82182424,0.199124336,100.5280898,44.11352243,86.57538421
602,0.3,3,3,3,30,8,7.5,23.16602796,36.65009753,111.8773764,76.83397204,4.633587927,0.026014722,111.2743252,0.199080527,166.6162089,71.25879729,140.8239719
603,0.4,3,3,3,30,8,7.5,30.93780668,36.63164063,83.31946028,69.06219332,6.540941854,0.026014093,157.0747839,0.196551412,239.2121456,99.11812886,193.8295724
604,0.2,4,3,3,30,8,7.5,14.01745449,33.94667962,170.901895,85.98254551,2.51213221,0.025258658,58.42882415,0.159666479,81.54144824,36.58029075,72.24424397
605,0.3,4,3,3,30,8,7.5,21.04237799,33.94665194,113.6022801,78.95762201,4.053013095,0.025020273,93.30146801,0.190014184,135.8675807,59.1038863,117.5832084
606,0.4,4,3,3,30,8,7.5,28.0772835,34.06206223,85.19471188,71.9227165,5.698689362,0.02489557,130.4747394,0.198889375,196.7462355,82.69806104,164.656276
607,0.2,3,4,3,30,8,7.5,14.10649058,33.86012387,170.6818059,85.89350942,2.166587802,0.028398476,57.19461622,0.180230975,81.14828145,36.32509335,71.23247685
608,0.3,3,4,3,30,8,7.5,21.10425609,34.42874043,113.7394446,78.89574391,3.555782842,0.028300675,93.51948869,0.181504622,134.3948435,59.40065333,117.3090918
609,0.4,3,4,3,30,8,7.5,28.20705591,34.14234021,85.11005435,71.79294409,5.070825254,0.028280746,133.2650692,0.191659302,193.2137929,83.38117005,165.4944334
610,0.2,4,4,3,30,8,7.5,12.75361471,30.89525871,172.2103235,87.24638529,1.579471474,0.03263578,48.3883402,0.143668965,64.75181327,29.96698063,61.12815994
611,0.3,4,4,3,30,8,7.5,19.13484389,31.32234006,114.8421986,80.86515611,2.577651183,0.03185348,76.9518575,0.176725388,107.5655479,48.25589679,96.19718452
612,0.4,4,4,3,30,8,7.5,25.52685175,31.11892701,85.98984479,74.47314825,3.653173323,0.031598741,108.1293294,0.189433455,154.6527242,67.82825165,136.8538948
613,0.2,3,3,4,30,8,7.5,14.02249992,33.62431386,171.9121544,85.97750008,2.425801808,0.030488773,69.10811651,0.123275205,88.46387107,37.93786657,70.03084726
614,0.3,3,3,4,30,8,7.5,21.05239275,34.02839893,114.0495455,78.94760725,3.987023971,0.029987078,111.5851492,0.153848052,148.3148359,61.21940679,111.3835092
615,0.4,3,3,4,30,8,7.5,28.11153573,33.89666983,85.6672436,71.88846427,5.65833903,0.029975808,158.2966061,0.165259033,215.1396916,85.99832307,154.2284156
616,0.2,4,3,4,30,8,7.5,12.74132443,31.11773879,172.7737263,87.25867557,2.375577866,0.025470124,55.75510798,0.120386794,75.49668803,32.4838337,58.78937565
617,0.3,4,3,4,30,8,7.5,19.13205745,31.26308269,115.0743593,80.86794255,3.859926269,0.025247261,89.73271483,0.164738148,124.8029541,52.82248152,95.64765375
618,0.4,4,3,4,30,8,7.5,25.53070234,31.30787303,86.15655635,74.46929766,5.458188676,0.025106886,126.1217428,0.178781301,180.4830653,73.42951315,132.5449257
619,0.2,3,4,4,30,8,7.5,12.75723354,31.04220013,172.5431062,87.24276646,2.253974209,0.027566481,57.62618917,0.106612697,75.41849277,32.35173445,59.2855649
620,0.3,3,4,4,30,8,7.5,19.16578597,31.43240279,114.6181403,80.83421403,3.712430196,0.027613759,95.08929054,0.12311098,125.8849731,53.15659199,95.3038728
621,0.4,3,4,4,30,8,7.5,25.59086999,31.22337057,86.04157723,74.40913001,5.305108903,0.027576032,135.6836362,0.124371424,182.0637856,74.4254779,133.7099306
622,0.2,4,4,4,30,8,7.5,11.60012728,27.82596091,169.6698014,88.39987272,1.830728743,0.027577063,46.82466408,0.121840492,62.7747048,27.21795486,52.36656666
623,0.3,4,4,4,30,8,7.5,17.41166319,28.15800199,113.2271461,82.58833681,2.985817837,0.027251345,75.39591531,0.145954967,103.7570946,44.52531365,83.80273597
624,0.4,4,4,4,30,8,7.5,23.17881819,28.21946935,85.46358599,76.82118181,4.236336883,0.027097767,106.3225964,0.147221193,149.1072152,62.38065532,118.5631719
625,0.2,3,3,3,60,8,7.5,15.45725154,36.67546318,168.7332483,84.54274846,2.844542692,0.026116682,68.6009303,0.191502288,100.1992882,44.17097892,86.77457047
626,0.3,3,3,3,60,8,7.5,23.21025483,36.93108916,111.8738607,76.78974517,4.627416727,0.026027635,111.1858823,0.190230936,166.3257978,71.2449584,141.3722757
627,0.4,3,3,3,60,8,7.5,30.9343304,36.5493632,83.64555007,69.0656696,6.539349546,0.025977454,156.7969523,0.192764372,239.0251975,99.1678694,194.9394854
628,0.2,4,3,3,60,8,7.5,14.00848945,34.14937112,171.9302242,85.99151055,2.507414358,0.025310088,58.44804987,0.164736196,81.56916795,36.40928145,71.87895533
629,0.3,4,3,3,60,8,7.5,21.04046531,34.14607887,114.4389046,78.95953469,4.040593035,0.024985618,92.8755284,0.193829715,135.9450489,58.94066369,118.5446907
630,0.4,4,3,3,60,8,7.5,28.06463714,34.21350536,85.79422338,71.93536286,5.684817195,0.024931013,130.3586177,0.197634399,196.0726118,60.33557318,169.5474483
631,0.2,3,4,3,60,8,7.5,14.02112986,33.85630948,171.3206032,85.97887014,2.421954927,0.030500672,69.0273441,0.11694634,88.50703108,38.13231472,70.6479404
632,0.3,3,4,3,60,8,7.5,21.04866933,33.9168889,113.9304791,78.95133067,3.977625015,0.030119333,111.8481616,0.153841347,148.3549979,61.92135966,113.3691104
633,0.4,3,4,3,60,8,7.5,28.11766296,33.95559208,85.318352,71.88233704,5.652014585,0.029941269,157.924461,0.162712425,215.7257063,86.06077796,156.4070754
634,0.2,4,4,3,60,8,7.5,12.76412197,31.21653968,172.2614523,87.23587803,2.376073187,0.025417108,55.64076326,0.134345353,75.51503868,32.44119762,58.28530037
